place,datetime,CO2,Temperature_moyenne
Kingdom of Spain,2003-07-01,0.0,24.023000000000003
Kingdom of Spain,2003-08-01,0.0,25.656999999999996
Kingdom of Spain,2003-09-01,0.0,20.561
Kingdom of Spain,2003-10-01,0.0,14.125
Kingdom of Spain,2003-11-01,0.0,10.802999999999999
Kingdom of Spain,2003-12-01,0.0,7.269
Kingdom of Spain,2004-02-01,0.0,7.662999999999999
Kingdom of Spain,2004-03-01,0.0,9.17
Kingdom of Spain,2004-04-01,0.0,11.487
Kingdom of Spain,2004-05-01,0.0,14.856
Kingdom of Spain,2004-06-01,0.0,22.36
Kingdom of Spain,2004-07-01,0.0,23.432
Kingdom of Spain,2004-08-01,0.0,23.388
Kingdom of Spain,2004-09-01,0.0,20.886
Kingdom of Spain,2004-10-01,0.0,15.737
Kingdom of Spain,2004-11-01,0.0,9.074
Kingdom of Spain,2004-12-01,0.0,6.8229999999999995
Kingdom of Spain,2005-02-01,0.0,5.012
Kingdom of Spain,2005-03-01,0.0,10.18
Kingdom of Spain,2005-04-01,0.0,12.942
